+--------------------------------------------------+------------------+-------------------+-----------------+--------------------+----------------------------------+--------------------+-----------------------------------+-----------------+--------------------+------------+------------------+------------------+
|operator_address                                  |score             |voting_power_score |tokens_proportion|commission_rate     |self_bonded                       |self_bonded_score   |delegator_shares                   |tokens           |commission_score    |block_height|vote_propose_score|label             |
|oraivaloper1f6q9wjn8qp3ll8y8ztd8290vtec2yxyxxygyy2|6.046402708794085 |0.0                |0.0927770000     |0.030000000817692673|309500000000000000000000000.0000  |0.0                 |76914796290800000000000000000.0000 |76914796290.8000 |0.6999999918230734  |7100499     |0.8116006853754486|6.044812002433828 |
|oraivaloper1g0hmvzs76akv6802x0he6ladjnftp94ygsf2lc|0.0               |0.9944528499999998 |0.0001760000     |0.04999999921533748 |0.0000                            |0.0                 |146100000000000000000000000.0000   |146100000.0000   |0.5000000078466253  |7100499     |0.0               |0.0               |
|oraivaloper130jsl66rgss6eq7qur02yfr6tzppdvxglz7n7g|10.931143765331049|0.9184937500000002 |0.0025880000     |0.09999999843067496 |1500834517219199700000000000.0000 |0.06873455661490727 |2145618228581505300000000000.0000  |2144974747.0000  |1.569325058792259E-8|7100499     |0.6318077098320573|10.936251931942497|
|oraivaloper109vcny07r3waj9sld4ejasjyal0rudskeax7uc|9.497384900711086 |0.4475939500000002 |0.0175370000     |0.030000000817692673|500280000000000000000000000.0000  |0.0                 |14538578326000000000000000000.0000 |14538578326.0000 |0.6999999918230734  |7100499     |0.6672598458546979|9.490178868132407 |
|oraivaloper13ckyvg0ah9vuujtd49yner2ky92lej6nwjvrjv|5.778994621620489 |0.0                |0.0578600000     |0.030000000817692673|432877164000000000000000000.0000  |0.0                 |47967286462000000000000000000.0000 |47967286462.0000 |0.6999999918230734  |7100499     |0.7447486635820493|5.77737720294465  |
|oraivaloper14nz2pqskfv9kcez8u0a9gnnsgwjerzqxpmne0y|5.825560237239961 |0.0                |0.0598280000     |0.030000000817692673|1020049098002944800000000000.0000 |0.016066632179067987|49603546456230995000000000000.0000 |49598586830.0000 |0.6999999918230734  |7100499     |0.748356751397383 |5.823756794961024 |
|oraivaloper14vcw5qk0tdvknpa38wz46js5g7vrvut8ku5kaa|2.7921124067074383|0.0                |0.0338400000     |0.9999999843067494  |1009988000000000000000000.0000    |0.0                 |28057240016000000000000000000.0000 |28054434316.0000 |0.0                 |7100499     |0.6980281016768596|2.7931339722897834|
|oraivaloper156mv0rjd60sz0ecdwen54e7m9y66grxn47jh4m|0.0               |1.0                |0E-10            |0.010000000272564227|194564422340329050000.0000        |0.0                 |13725781564751270000000.0000       |13045.0000       |0.8999999972743579  |7100499     |0.0               |0.0               |
|oraivaloper10dzr3yks2jrtgqjnpt6hdgf73mnset02uu3kfr|0.0               |0.94927555         |0.0016100000     |0.09999999843067496 |9393000000000000000000.0000       |0.0                 |1335078124052260300000000000.0000  |1334944623.0000  |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1uhcwtfntsvk8gpwfxltesyl4e28aalmq9v9z0x|7.929458219213314 |0.0                |0.1915340000     |0.030000000817692673|6028580000000000000000000000.0000 |0.5647291259605111  |158786719597000000000000000000.0000|158786719597.0000|0.6999999918230734  |7100499     |1.0               |7.929458219213314 |
|oraivaloper1usl40vsa94su3qd9eejhyajncgqjmp8rqmjhmd|0.0               |0.9999684999999999 |0.0000010000     |0.09999999843067496 |1179736855015923400000000.0000    |0.0                 |1195266915367350100000000.0000     |1195154.0000     |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1v26tdegnk79edw7xkk2xh8qn89vy6qej6yhsev|13.209178142643163|0.8718327999999997 |0.0040690000     |0.030000000817692673|77649489825170050000000000.0000   |0.0                 |3373126471418078400000000000.0000  |3372789172.0000  |0.6999999918230734  |7100499     |0.6406707438377173|13.207890781952786|
|oraivaloper1vzkxmksm22su8c9wqxp4sgepwzzc26th66rpfe|0.0               |0.9894475000000004 |0.0003350000     |0.0                 |9661040583248960000000.0000       |0.0                 |277445033542944400000000000.0000   |277389565.0000   |1.0                 |7100499     |0.0               |0.0               |
|oraivaloper1w96q7rrd6edc3fpmw6zayzdf5ajzucrnw3pt3s|13.223223761575104|0.9656586999999999 |0.0010900000     |0.04999999921533748 |1000000000000000000000000.0000    |0.0                 |903454038000000000000000000.0000   |903454038.0000   |0.5000000078466253  |7100499     |0.6330738575471517|13.223081688066827|
|oraivaloper1wjrj7gu5cdh7ssvewwjcdelypnejrr3kzuzdap|0.0               |1.0                |0E-10            |0.04999999921533748 |600059411822952700000.0000        |0.0                 |600059411822952700000.0000         |600.0000         |0.5000000078466253  |7100499     |0.0               |0.0               |
|oraivaloper1xesqr8vjvy34jhu027zd70ypl0nnev5euy9nyl|7.547319711373994 |0.0                |0.1319370000     |0.030000000817692673|6378650000000000000000000000.0000 |0.6030777521258172  |109379486306000000000000000000.0000|109379486306.0000|0.6999999918230734  |7100499     |0.885291059957517 |7.5487949050182275|
|oraivaloper1xsptthm2ylfw0salut97ldfan2jt032nye7s00|12.569512887450598|0.8903232999999998 |0.0034820000     |0.04999999921533748 |255740000000000000000000000.0000  |0.0                 |2886591000000000000000000000.0000  |2886591000.0000  |0.5000000078466253  |7100499     |0.6391507890160241|12.572785391225295|
|oraivaloper1yc9nysml8dxy447hp3aytr0nssr9pd9a47l7gx|9.679290869643028 |0.560071           |0.0139660000     |0.04999999921533748 |188012051887984650000000000.0000  |0.0                 |11579556052341345000000000000.0000 |11578435749.0000 |0.5000000078466253  |7100499     |0.6596629595641318|9.674941441568146 |
|oraivaloper1yujklf8xlcngsdylgqj352pj9x3yvrrwf3spc8|13.988069697480901|0.9617527000000002 |0.0012140000     |0.030000000817692673|2000000000000000000000000.0000    |0.0                 |1006332000000000000000000000.0000  |1006332000.0000  |0.6999999918230734  |7100499     |0.6330738575471517|13.987927623972618|
|oraivaloper1yvml0getpekwsylk4qr4gx9dauah3ud40gyk03|0.0               |0.9999684999999999 |0.0000010000     |0.09999999843067496 |999899989998999800000000.0000     |0.0                 |999900989599309300000000.0000      |999802.0000      |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1znlxtk32ya99tsvgmclqk0q56a86606lsayl5x|0.0               |0.9587885499999999 |0.0013080000     |0.19999999686134992 |1052646000000000000000000.0000    |0.0                 |1084936574265391200000000000.0000  |1084828091.0000  |0.0                 |7100499     |0.0               |0.0               |
|oraivaloper1zwxeq68hunufljymhy0f0x7r2vvh9mu2hh8nt8|14.200156047480899|0.9853178500000002 |0.0004660000     |0.030000000817692673|119795626000000000000000000.0000  |0.0                 |386597843000000000000000000.0000   |386597843.0000   |0.6999999918230734  |7100499     |0.6330738575471517|14.200205336472619|
|oraivaloper1h89umsrsstyeuet8kllwvf2tp630n77aymck78|9.355406024731828 |0.31945509999999977|0.0216050000     |0.04999999921533748 |9001884940000000000000000000.0000 |0.8904415823821369  |17910541157000000000000000000.0000 |17910541157.0000 |0.5000000078466253  |7100499     |0.6748567321452635|9.347049517597476 |
|oraivaloper17a8cjfd3yztf2clhecp6096394veg99elw576y|0.0               |1.0                |0E-10            |0.09999999843067496 |9375719948141646000000.0000       |0.0                 |17498752776476685000000.0000       |17500.0000       |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1h9gg3xavqdau6uy3r36vn4juvzsg0lqvszgtvc|5.912701553025189 |0.0                |0.0755530000     |0.030000000817692673|164032612000000000000000000.0000  |0.0                 |62635525904000000000000000000.0000 |62635525904.0000 |0.6999999918230734  |7100499     |0.7781753964332243|5.912045296407274 |
|oraivaloper102rpf06zhyrfps4qzvehqjtr7rh52us5z2959t|14.2965743974809  |0.996031           |0.0001260000     |0.030000000817692673|2000000000000000000000000.0000    |0.0                 |104140000000000000000000000.0000   |104140000.0000   |0.6999999918230734  |7100499     |0.6330738575471517|14.296815048972617|
|oraivaloper1kh9vejqxqqccavtv2nf683mx0z85mfpd7q566q|13.143738593295861|0.9557015500000006 |0.0014060000     |0.04999999921533748 |815957086000000000000000000.0000  |0.0                 |1166030016000000000000000000.0000  |1166030016.0000  |0.5000000078466253  |7100499     |0.6356061529773404|13.133529301370439|
|oraivaloper17s4d90hcqcjwekp0gf3jt4lvg5ndq8j9jvfvnc|0.0               |1.0                |0E-10            |0.09999999843067496 |798368069704149800.0000           |0.0                 |1050306112695753600.0000           |2.0000           |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1lwsq3768lunk78wdsj836svlfpfs09m3mre3wk|0.0               |0.9998425          |0.0000050000     |0.09999999843067496 |4114003000000000000000000.0000    |0.0                 |4138628189393648500000000.0000     |4137412.0000     |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1m2d5uhr65p9vvlw2w29kajud5q529a76v22wyu|5.811660655106342 |0.0                |0.0629870000     |0.030000000817692673|59693859000000000000000000.0000   |0.0                 |52218353505000000000000000000.0000 |52218353505.0000 |0.6999999918230734  |7100499     |0.7529151719535124|5.814985255464432 |
|oraivaloper17zr98cwzfqdwh69r8v5nrktsalmgs5sa83gpd9|13.775839770062026|0.9364834          |0.0020160000     |0.030000000817692673|150014870515705510000000000.0000  |0.0                 |1671592704463938400000000000.0000  |1671427008.0000  |0.6999999918230734  |7100499     |0.6368723006924346|13.775316415462695|
|oraivaloper1mrv57zj3dpfyc9yd5xptnz2tqfez9fss4c9r85|13.750608270062035|0.9336798999999999 |0.0021050000     |0.030000000817692673|85170000000000000000000000.0000   |0.0                 |1745471100000000000000000000.0000  |1745471100.0000  |0.6999999918230734  |7100499     |0.6368723006924346|13.7500849154627  |
|oraivaloper1mxqeldsxg60t2y6gngpdm5jf3k96dnju5el96f|9.23881512361066  |0.50944105         |0.0155730000     |0.09999999843067496 |10002002000000000000000000000.0000|1.0                 |12910928731000000000000000000.0000 |12910928731.0000 |1.569325058792259E-8|7100499     |0.6634614027094151|9.23237237516856  |
|oraivaloper18g6e9vej5vpg5jqsf4kmuya0ur0vyp66hge8ps|0.0               |0.9999055000000002 |0.0000030000     |0.09999999843067496 |2000000000000000000000000.0000    |0.0                 |2508553439592667000000000.0000     |2507004.0000     |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1n4xkr4k4rpynp020e8xfqwm2e95g7rzx7w6kgl|13.595477070062028|0.9164430999999997 |0.0026530000     |0.030000000817692673|455790582000000000000000000.0000  |0.0                 |2199205986000000000000000000.0000  |2199205986.0000  |0.6999999918230734  |7100499     |0.6368723006924346|13.597989444902558|
|oraivaloper1nedr7579x9dp6s3rrt7n5a5s5qczpnnstanuk5|13.530310961575108|0.9997795          |0.0000070000     |0.04999999921533748 |1000000000000000000000000.0000    |0.0                 |6000000000000000000000000.0000     |6000000.0000     |0.5000000078466253  |7100499     |0.6330738575471517|13.530551613066827|
|oraivaloper18ky5clarney7345wssqcnncjnqkaa58z3veqde|0.0               |1.0                |0E-10            |0.04999999921533748 |9800980098009800000000.0000       |0.0                 |9800980098009800000000.0000        |9801.0000        |0.5000000078466253  |7100499     |0.0               |0.0               |
|oraivaloper1nemq56jv3s9kre05zwes2cytun3cz07svn2w3t|0.0               |0.999811           |0.0000060000     |0.030000000817692673|606576380314482300.0000           |0.0                 |5098241557637444000000000.0000     |5097738.0000     |0.6999999918230734  |7100499     |0.0               |0.0               |
|oraivaloper10z9f6539v0ge78xlm4yh7tddrvw445s6d7s2xq|14.295979047480898|0.9959648499999997 |0.0001280000     |0.030000000817692673|75590000000000000000000000.0000   |0.0                 |106474300000000000000000000.0000   |106474300.0000   |0.6999999918230734  |7100499     |0.6330738575471517|14.296028336472617|
|oraivaloper1nr7rwjq98f5fafegmglwnfltcg2sglutu6f0xt|0.0               |0.9999369999999995 |0.0000020000     |0.09999999843067496 |2000000000000000000000000.0000    |0.0                 |2000000000000000000000000.0000     |1999800.0000     |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper18tf4uwrkcd4qk87jz3n0ruhsdzeg3fmdsdaw04|15.036160569286036|0.9893183499999996 |0.0003390000     |0.010000000272564227|2000000000000000000000000.0000    |0.0                 |281016234000000000000000000.0000   |281016234.0000   |0.8999999972743579  |7100499     |0.6330738575471517|15.036209858277756|
|oraivaloper1p926xnuet2xd7rajsahsghzeg8sg0tp2e9s22z|0.0               |0.98323885         |0.0005320000     |0.020000000545128453|1713209662486189700000.0000       |0.0                 |464018573342469200000000000.0000   |440774330.0000   |0.7999999945487153  |7100499     |0.0               |0.0               |
|oraivaloper1qdcln9krzqwywxru8jx6yq2qs9cjqcvvhyjyet|0.0               |0.9813771999999998 |0.0005910000     |0.08000000218051381 |836490248804315800.0000           |0.0                 |490430725930852400000000000.0000   |490332677.0000   |0.1999999781948621  |7100499     |0.0               |0.0               |
|oraivaloper19pfsfgr2y69q07ws3sl5qvjfverc9dzsemrhhe|0.0               |0.9981414999999995 |0.0000590000     |0.010000000272564227|0.0000                            |0.0                 |49210943000000000000000000.0000    |49210943.0000    |0.8999999972743579  |7100499     |0.0               |0.0               |
|oraivaloper1qet5rvzgtt5rn9a4grl2dsvxteu4q8meaymgdr|0.0               |0.997795           |0.0000700000     |0.09999999843067496 |17000000000000000000000000.0000   |0.0                 |58000000000000000000000000.0000    |57994200.0000    |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1qv5jn7tueeqw7xqdn5rem7s09n7zletreera88|12.183403842627117|0.7543125999999998 |0.0078000000     |0.030000000817692673|200000000000000000000000000.0000  |0.0                 |6465945650000000000000000000.0000  |6465945650.0000  |0.6999999918230734  |7100499     |0.6486476188337068|12.179448503638369|
|oraivaloper1adws4xkzmktf7h3eqwdpl4t30tenfxedssp272|0.0               |0.9340232499999999 |0.0020950000     |0.015000000408846336|990414740715631600.0000           |0.0                 |1828133835823007000000000000.0000  |1736737690.0000  |0.8499999959115365  |7100499     |0.0               |0.0               |
|oraivaloper1rqq57xt5r5pnuguffcrltnvkul7n0jdxxdgey0|8.137655528448398 |0.6126886          |0.0122960000     |0.09999999843067496 |2002000000000000000000000.0000    |0.0                 |10193638794000000000000000000.0000 |10193638794.0000 |1.569325058792259E-8|7100499     |0.655864516418849 |8.138818160396168 |
|oraivaloper1ty92s269qtktyzkl35zzhvp9j74e9u37ht6zgm|0.0               |0.9617495500000004 |0.0012140000     |0.04999999921533748 |2000000000000000000000000.0000    |0.0                 |1006726783639693900000000000.0000  |1006626145.0000  |0.5000000078466253  |7100499     |0.0               |0.0               |
|oraivaloper1asz5wl5c2xt8y5kyp9r04v54zh77pq90qar7e8|13.493427611575104|0.9956813499999999 |0.0001370000     |0.04999999921533748 |2000000000000000000000000.0000    |0.0                 |113777440000000000000000000.0000   |113777440.0000   |0.5000000078466253  |7100499     |0.6330738575471517|13.493476900566824|
|oraivaloper1u2344d8jwtsx5as7u5jw7vel28puh34q7d3y64|6.100109150710329 |0.0                |0.0320280000     |0.030000000817692673|3251000000000000000000000000.0000 |0.26045747439301975 |26552079213000000000000000000.0000 |26552079213.0000 |0.6999999918230734  |7100499     |0.6947985586579987|6.101133604110574 |
|oraivaloper128jj7w4dqhzy7mkuwkcvxv4l03nu5y703an8nq|0.0               |0.9999369999999995 |0.0000020000     |0.09999999843067496 |2000000000000000000000000.0000    |0.0                 |2000000000000000000000000.0000     |1999800.0000     |1.569325058792259E-8|7100499     |0.0               |0.0               |
|oraivaloper1ucx0gm8kca2zvyr9d39z249j62y2t8r0rwtmr6|13.490053479201652|0.9052920999999996 |0.0030070000     |0.030000000817692673|6070000000000000000000000.0000    |0.0                 |2492508899000000000000000000.0000  |2492508899.0000  |0.6999999918230734  |7100499     |0.6356061529773404|13.489717262334711|
|oraivaloper1ch3ewye24zm094ygmxu5e4z7d0xre3vhthctpn|13.39493788415624 |0.9830498499999998 |0.0005380000     |0.04999999921533748 |25290000000000000000000000.0000   |0.0                 |446267646000000000000000000.0000   |446267646.0000   |0.5000000078466253  |7100499     |0.6368723006924346|13.394988617056912|
|oraivaloper1n4xkr4k4rpynp020e8xfqwm2e95g7rzx7w6kgl|13.594430360863367|0.9162730000000001 |0.0026580000     |0.030000000817692673|455790582000000000000000000.0000  |0.0                 |2199205986000000000000000000.0000  |2199205986.0000  |0.6999999918230734  |7100519     |0.636993348392769 |13.601526932702653|
|oraivaloper19pfsfgr2y69q07ws3sl5qvjfverc9dzsemrhhe|0.0               |0.9981414999999995 |0.0000590000     |0.010000000272564227|0.0000                            |0.0                 |49210943000000000000000000.0000    |49210943.0000    |0.8999999972743579  |7100519     |0.0               |0.0               |
|oraivaloper1cp0jml5fxkdvmajcwvkue9d0sym6s0vqly88hg|7.113809189368387 |0.0                |0.0750200000     |0.030000000817692673|6387600000000000000000000000.0000 |0.6040581851940023  |62074536018000000000000000000.0000 |62074536018.0000 |0.6999999918230734  |7100519     |0.7764232129220223|7.115940639630536 |
|oraivaloper1qdcln9krzqwywxru8jx6yq2qs9cjqcvvhyjyet|0.0               |0.9813205          |0.0005930000     |0.08000000218051381 |836490248804315800.0000           |0.0                 |490430725930852400000000000.0000   |490332677.0000   |0.1999999781948621  |7100519     |0.0               |0.0               |
|oraivaloper1asz5wl5c2xt8y5kyp9r04v54zh77pq90qar7e8|13.493653764558541|0.9956530000000005 |0.0001380000     |0.04999999921533748 |2000000000000000000000000.0000    |0.0                 |113777440000000000000000000.0000   |113777440.0000   |0.5000000078466253  |7100519     |0.6331941832930108|13.493533438812683|
|oraivaloper1yvml0getpekwsylk4qr4gx9dauah3ud40gyk03|0.0               |0.9999684999999999 |0.0000010000     |0.09999999843067496 |999899989998999800000000.0000     |0.0                 |999900989599309300000000.0000      |999802.0000      |1.569325058792259E-8|7100519     |0.0               |0.0               |
|oraivaloper12ru3276mkzuuay6vhmg3t6z9hpvrsnplm2994n|5.75416730860226  |0.0                |0.0523360000     |0.030000000817692673|972508660000000000000000000.0000  |0.01085878664900298 |43304943221000000000000000000.0000 |43304943221.0000 |0.6999999918230734  |7100519     |0.7331124420029907|5.754979266735321 |
|oraivaloper1adws4xkzmktf7h3eqwdpl4t30tenfxedssp272|0.0               |0.9338815          |0.0020990000     |0.015000000408846336|990414740715631600.0000           |0.0                 |1828133835823007000000000000.0000  |1736737690.0000  |0.8499999959115365  |7100519     |0.0               |0.0               |
|oraivaloper17zr98cwzfqdwh69r8v5nrktsalmgs5sa83gpd9|13.775303360863361|0.9363699999999999 |0.0020200000     |0.030000000817692673|150014870515705510000000000.0000  |0.0                 |1671592704463938400000000000.0000  |1671427008.0000  |0.6999999918230734  |7100519     |0.636993348392769 |13.775182313163029|
|oraivaloper1ch3ewye24zm094ygmxu5e4z7d0xre3vhthctpn|13.395166924957582|0.9830214999999998 |0.0005390000     |0.04999999921533748 |25290000000000000000000000.0000   |0.0                 |446267646000000000000000000.0000   |446267646.0000   |0.5000000078466253  |7100519     |0.636993348392769 |13.395045877257246|
|oraivaloper1usl40vsa94su3qd9eejhyajncgqjmp8rqmjhmd|0.0               |0.9999684999999999 |0.0000010000     |0.09999999843067496 |1179736855015923400000000.0000    |0.0                 |1195266915367350100000000.0000     |1195154.0000     |1.569325058792259E-8|7100519     |0.0               |0.0               |
|oraivaloper10n3fs6fkl4fp9dcsdfl2vl3ay7pk7snntfg7da|10.993763031386496|0.9993070000000003 |0.0000220000     |0.04999999921533748 |1000000000000000000000000.0000    |0.0                 |17991001000000000000000000.0000    |17991001.0000    |0.5000000078466253  |7100519     |0.0               |10.993763031386496|
|oraivaloper17a8cjfd3yztf2clhecp6096394veg99elw576y|0.0               |1.0                |0E-10            |0.09999999843067496 |9375719948141646000000.0000       |0.0                 |17498752776476685000000.0000       |17500.0000       |1.569325058792259E-8|7100519     |0.0               |0.0               |
|oraivaloper156mv0rjd60sz0ecdwen54e7m9y66grxn47jh4m|0.0               |1.0                |0E-10            |0.010000000272564227|194564422340329050000.0000        |0.0                 |13725781564751270000000.0000       |13045.0000       |0.8999999972743579  |7100519     |0.0               |0.0               |
|oraivaloper1ty92s269qtktyzkl35zzhvp9j74e9u37ht6zgm|0.0               |0.9616645          |0.0012170000     |0.04999999921533748 |2000000000000000000000000.0000    |0.0                 |1006726783639693900000000000.0000  |1006626145.0000  |0.5000000078466253  |7100519     |0.0               |0.0               |
|oraivaloper10z9f6539v0ge78xlm4yh7tddrvw445s6d7s2xq|14.296205200464337|0.9959364999999994 |0.0001290000     |0.030000000817692673|75590000000000000000000000.0000   |0.0                 |106474300000000000000000000.0000   |106474300.0000   |0.6999999918230734  |7100519     |0.6331941832930108|14.296084874718478|
|oraivaloper18ky5clarney7345wssqcnncjnqkaa58z3veqde|0.0               |1.0                |0E-10            |0.04999999921533748 |9800980098009800000000.0000       |0.0                 |9800980098009800000000.0000        |9801.0000        |0.5000000078466253  |7100519     |0.0               |0.0               |
|oraivaloper164kva2j3h637plt2frxeqzdtjg9c0ks60mnq0d|0.0               |0.9997480000000001 |0.0000080000     |0.010000000272564227|0.0000                            |0.0                 |6880090000000000000000000.0000     |6880090.0000     |0.8999999972743579  |7100519     |0.0               |0.0               |
|oraivaloper1f6q9wjn8qp3ll8y8ztd8290vtec2yxyxxygyy2|6.0455026722150595|0.0                |0.0910430000     |0.030000000817692673|309500000000000000000000000.0000  |0.0                 |75332889698000000000000000000.0000 |75332889698.0000 |0.6999999918230734  |7100519     |0.8113756762306916|6.044396637959123 |
|oraivaloper128jj7w4dqhzy7mkuwkcvxv4l03nu5y703an8nq|0.0               |0.9999369999999995 |0.0000020000     |0.09999999843067496 |2000000000000000000000000.0000    |0.0                 |2000000000000000000000000.0000     |1999800.0000     |1.569325058792259E-8|7100519     |0.0               |0.0               |
|oraivaloper16spaytw7nhdrv9lar0quwj6eex8cw9pvmtynxd|13.517751264558546|0.9983305000000001 |0.0000530000     |0.04999999921533748 |1000741000000000000000000.0000    |0.0                 |43878040000000000000000000.0000    |43878040.0000    |0.5000000078466253  |7100519     |0.6331941832930108|13.517630938812689|
|oraivaloper1qet5rvzgtt5rn9a4grl2dsvxteu4q8meaymgdr|0.0               |0.997795           |0.0000700000     |0.09999999843067496 |17000000000000000000000000.0000   |0.0                 |58000000000000000000000000.0000    |57994200.0000    |1.569325058792259E-8|7100519     |0.0               |0.0               |
|oraivaloper1qv5jn7tueeqw7xqdn5rem7s09n7zletreera88|12.178294342060465|0.7538590000000002 |0.0078140000     |0.030000000817692673|200000000000000000000000000.0000  |0.0                 |6465945650000000000000000000.0000  |6465945650.0000  |0.6999999918230734  |7100519     |0.6483908436920434|12.178171128496704|
|oraivaloper17s4d90hcqcjwekp0gf3jt4lvg5ndq8j9jvfvnc|0.0               |1.0                |0E-10            |0.09999999843067496 |798368069704149800.0000           |0.0                 |1050306112695753600.0000           |2.0000           |1.569325058792259E-8|7100519     |0.0               |0.0               |
|oraivaloper1rqq57xt5r5pnuguffcrltnvkul7n0jdxxdgey0|8.13835861112791  |0.6119515          |0.0123190000     |0.09999999843067496 |2002000000000000000000000.0000    |0.0                 |10193638794000000000000000000.0000 |10193638794.0000 |1.569325058792259E-8|7100519     |0.6576987620887264|8.137284342868877 |
|oraivaloper109vcny07r3waj9sld4ejasjyal0rudskeax7uc|9.486934577051834 |0.44654500000000025|0.0175700000     |0.030000000817692673|500280000000000000000000000.0000  |0.0                 |14538578326000000000000000000.0000 |14538578326.0000 |0.6999999918230734  |7100519     |0.6670074024398852|9.486806309806749 |
|oraivaloper18g6e9vej5vpg5jqsf4kmuya0ur0vyp66hge8ps|0.0               |0.9999055000000002 |0.0000030000     |0.09999999843067496 |2000000000000000000000000.0000    |0.0                 |2508553439592667000000000.0000     |2507004.0000     |1.569325058792259E-8|7100519     |0.0               |0.0               |
|oraivaloper1u2344d8jwtsx5as7u5jw7vel28puh34q7d3y64|6.107477899386746 |0.0                |0.0320890000     |0.030000000817692673|3251000000000000000000000000.0000 |0.26045747439301975 |26552079213000000000000000000.0000 |26552079213.0000 |0.6999999918230734  |7100519     |0.6966407458271032|6.101076569707037 |
|oraivaloper1ucx0gm8kca2zvyr9d39z249j62y2t8r0rwtmr6|13.489005807397024|0.9051220000000001 |0.0030120000     |0.030000000817692673|6070000000000000000000000.0000    |0.0                 |2492508899000000000000000000.0000  |2492508899.0000  |0.6999999918230734  |7100519     |0.6357269600261829|13.493254509483313|
|oraivaloper18tf4uwrkcd4qk87jz3n0ruhsdzeg3fmdsdaw04|15.036386722269475|0.9892900000000002 |0.0003400000     |0.010000000272564227|2000000000000000000000000.0000    |0.0                 |281016234000000000000000000.0000   |281016234.0000   |0.8999999972743579  |7100519     |0.6331941832930108|15.036266396523617|
